,sky_transmission
0.5,0.7011452186442421
0.5001,0.7011802697660608
0.5002,0.7012153208878796
0.5003,0.7012503720096984
0.5004,0.7012854231315172
0.5005,0.7013209043629638
0.5005999999999999,0.7013657390044192
0.5006999999999999,0.7014105736458746
0.5007999999999999,0.70145540828733
0.5008999999999999,0.7015002429287853
0.5009999999999999,0.7015450775702408
0.5010999999999999,0.7015899122116961
0.5011999999999999,0.7016094621649773
0.5012999999999999,0.7015641583980884
0.5013999999999998,0.7015188546311995
0.5014999999999998,0.7014735508643105
0.5015999999999998,0.7014282470974216
0.5016999999999998,0.7013829433305325
0.5017999999999998,0.7013376395636436
0.5018999999999998,0.7013577458226326
0.5019999999999998,0.7014412230621192
0.5020999999999998,0.7015247003016059
0.5021999999999998,0.7016081775410925
0.5022999999999997,0.7016916547805793
0.5023999999999997,0.7017751320200659
0.5024999999999997,0.7018586092595526
0.5025999999999997,0.701799797571711
0.5026999999999997,0.701687330891244
0.5027999999999997,0.7015748642107771
0.5028999999999997,0.70146239753031
0.5029999999999997,0.7013499308498431
0.5030999999999997,0.701237464169376
0.5031999999999996,0.7011249974889091
0.5032999999999996,0.7005531024562395
0.5033999999999996,0.6999494062786671
0.5034999999999996,0.6993457101010947
0.5035999999999996,0.6987420139235224
0.5036999999999996,0.69813831774595
0.5037999999999996,0.6975346215683776
0.5038999999999996,0.6970775854496982
0.5039999999999996,0.69755884807627
0.5040999999999995,0.6980401107028417
0.5041999999999995,0.6985213733294134
0.5042999999999995,0.6990026359559852
0.5043999999999995,0.6994838985825569
0.5044999999999995,0.6999651612091287
0.5045999999999995,0.7004477186498974
0.5046999999999995,0.7009329543186208
0.5047999999999995,0.7014181899873442
0.5048999999999995,0.7019034256560676
0.5049999999999994,0.7023886613247909
0.5050999999999994,0.7028738969935144
0.5051999999999994,0.7033591326622378
0.5052999999999994,0.7035208282113279
0.5053999999999994,0.703368448986535
0.5054999999999994,0.7032160697617423
0.5055999999999994,0.7030636905369495
0.5056999999999994,0.7029113113121567
0.5057999999999994,0.702758932087364
0.5058999999999994,0.7026065528625711
0.5059999999999993,0.7027990379286915
0.5060999999999993,0.7031540129039331
0.5061999999999993,0.7035089878791746
0.5062999999999993,0.7038639628544162
0.5063999999999993,0.7042189378296577
0.5064999999999993,0.7045739128048992
0.5065999999999993,0.7049288877801408
0.5066999999999993,0.7051156611966463
0.5067999999999993,0.7052710644503156
0.5068999999999992,0.7054264677039849
0.5069999999999992,0.7055818709576541
0.5070999999999992,0.7057372742113234
0.5071999999999992,0.7058926774649926
0.5072999999999992,0.706048080718662
0.5073999999999992,0.7061243047947862
0.5074999999999992,0.7062002631488291
0.5075999999999992,0.7062762215028722
0.5076999999999992,0.7063521798569152
0.5077999999999991,0.7064281382109583
0.5078999999999991,0.7065040965650012
0.5079999999999991,0.706619971899811
0.5080999999999991,0.7069785355846255
0.5081999999999991,0.7073370992694401
0.5082999999999991,0.7076956629542548
0.5083999999999991,0.7080542266390694
0.5084999999999991,0.708412790323884
0.508599999999999,0.7087713540086986
0.508699999999999,0.7091039018857795
0.508799999999999,0.709368400832647
0.508899999999999,0.7096328997795144
0.508999999999999,0.7098973987263818
0.509099999999999,0.7101618976732492
0.509199999999999,0.7104263966201166
0.509299999999999,0.7106908955669841
0.509399999999999,0.7109329472307621
0.509499999999999,0.7111416936928852
0.5095999999999989,0.7113504401550083
0.5096999999999989,0.7115591866171314
0.5097999999999989,0.7117679330792545
0.5098999999999989,0.7119766795413776
0.5099999999999989,0.7121854260035007
0.5100999999999989,0.7124234223706396
0.5101999999999989,0.7126884852275832
0.5102999999999989,0.7129535480845268
0.5103999999999989,0.7132186109414703
0.5104999999999988,0.7134836737984139
0.5105999999999988,0.7137487366553575
0.5106999999999988,0.7140137995123012
0.5107999999999988,0.7141883785304332
0.5108999999999988,0.7143090933446938
0.5109999999999988,0.7144298081589545
0.5110999999999988,0.7145505229732152
0.5111999999999988,0.7146712377874759
0.5112999999999988,0.7147919526017366
0.5113999999999987,0.7149126674159971
0.5114999999999987,0.7150546050342664
0.5115999999999987,0.7152045930706595
0.5116999999999987,0.7153545811070526
0.5117999999999987,0.7155045691434456
0.5118999999999987,0.7156545571798387
0.5119999999999987,0.7158045452162318
0.5120999999999987,0.7159545332526248
0.5121999999999987,0.716075442554043
0.5122999999999986,0.7161896989433123
0.5123999999999986,0.7163039553325817
0.5124999999999986,0.7164182117218512
0.5125999999999986,0.7165324681111205
0.5126999999999986,0.7166467245003899
0.5127999999999986,0.7167609808896593
0.5128999999999986,0.7168657051061204
0.5129999999999986,0.7169692906129016
0.5130999999999986,0.717072876119683
0.5131999999999985,0.7171764616264643
0.5132999999999985,0.7172800471332456
0.5133999999999985,0.7173836326400269
0.5134999999999985,0.7174872181468082
0.5135999999999985,0.717581367938254
0.5136999999999985,0.7176751594177839
0.5137999999999985,0.717768950897314
0.5138999999999985,0.7178627423768439
0.5139999999999985,0.7179565338563738
0.5140999999999984,0.7180503253359038
0.5141999999999984,0.7181440975259662
0.5142999999999984,0.7182370911845386
0.5143999999999984,0.718330084843111
0.5144999999999984,0.7184230785016834
0.5145999999999984,0.7185160721602558
0.5146999999999984,0.7186090658188283
0.5147999999999984,0.7187020594774007
0.5148999999999984,0.718796603110005
0.5149999999999983,0.718910109172017
0.5150999999999983,0.719023615234029
0.5151999999999983,0.7191371212960409
0.5152999999999983,0.7192506273580529
0.5153999999999983,0.7193641334200649
0.5154999999999983,0.7194776394820769
0.5155999999999983,0.7195889930838468
0.5156999999999983,0.7196841893471863
0.5157999999999983,0.7197793856105257
0.5158999999999982,0.719874581873865
0.5159999999999982,0.7199697781372044
0.5160999999999982,0.7200649744005438
0.5161999999999982,0.7201601706638833
0.5162999999999982,0.7202582682436798
0.5163999999999982,0.7203727872699768
0.5164999999999982,0.7204873062962738
0.5165999999999982,0.7206018253225708
0.5166999999999982,0.7207163443488678
0.5167999999999981,0.7208308633751648
0.5168999999999981,0.7209453824014618
0.5169999999999981,0.7210558526105384
0.5170999999999981,0.721147012239399
0.5171999999999981,0.7212381718682597
0.5172999999999981,0.7213293314971203
0.5173999999999981,0.721420491125981
0.5174999999999981,0.7215116507548417
0.5175999999999981,0.7216028103837023
0.517699999999998,0.7216938230839101
0.517799999999998,0.7217841973169439
0.517899999999998,0.7218745715499777
0.517999999999998,0.7219649457830116
0.518099999999998,0.7220553200160454
0.518199999999998,0.7221456942490793
0.518299999999998,0.7222360684821132
0.518399999999998,0.7223305794487248
0.518499999999998,0.7224425685335731
0.518599999999998,0.7225545576184216
0.5186999999999979,0.7226665467032699
0.5187999999999979,0.7227785357881183
0.5188999999999979,0.7228905248729667
0.5189999999999979,0.723002513957815
0.5190999999999979,0.7231106873216261
0.5191999999999979,0.7232021880087446
0.5192999999999979,0.7232936886958631
0.5193999999999979,0.7233851893829816
0.5194999999999979,0.7234766900701001
0.5195999999999978,0.7235681907572185
0.5196999999999978,0.723659691444337
0.5197999999999978,0.7237496830919833
0.5198999999999978,0.7238323911756491
0.5199999999999978,0.7239150992593149
0.5200999999999978,0.7239978073429807
0.5201999999999978,0.7240805154266464
0.5202999999999978,0.7241632235103123
0.5203999999999978,0.724245931593978
0.5204999999999977,0.724325439761322
0.5205999999999977,0.7243864585971268
0.5206999999999977,0.7244474774329315
0.5207999999999977,0.7245084962687363
0.5208999999999977,0.724569515104541
0.5209999999999977,0.7246305339403457
0.5210999999999977,0.7246915527761505
0.5211999999999977,0.7247496246837657
0.5212999999999977,0.7247847822337673
0.5213999999999976,0.7248199397837688
0.5214999999999976,0.7248550973337704
0.5215999999999976,0.724890254883772
0.5216999999999976,0.7249254124337736
0.5217999999999976,0.7249605699837751
0.5218999999999976,0.7249956698667552
0.5219999999999976,0.7250300136367325
0.5220999999999976,0.7250643574067097
0.5221999999999976,0.725098701176687
0.5222999999999975,0.7251330449466642
0.5223999999999975,0.7251673887166413
0.5224999999999975,0.7252017324866186
0.5225999999999975,0.7252360621815455
0.5226999999999975,0.7252696350237388
0.5227999999999975,0.725303207865932
0.5228999999999975,0.7253367807081254
0.5229999999999975,0.7253703535503185
0.5230999999999975,0.7254039263925118
0.5231999999999974,0.7254374992347051
0.5232999999999974,0.7254710720768984
0.5233999999999974,0.7254801024499803
0.5234999999999974,0.7254880064987791
0.5235999999999974,0.725495910547578
0.5236999999999974,0.7255038145963768
0.5237999999999974,0.7255117186451757
0.5238999999999974,0.7255196226939745
0.5239999999999974,0.7255275267427733
0.5240999999999973,0.725533046774273
0.5241999999999973,0.725538255315717
0.5242999999999973,0.7255434638571611
0.5243999999999973,0.7255486723986051
0.5244999999999973,0.725553880940049
0.5245999999999973,0.7255590894814931
0.5246999999999973,0.7255642980229371
0.5247999999999973,0.7255719112270846
0.5248999999999973,0.7255801136033652
0.5249999999999972,0.7255883159796458
0.5250999999999972,0.7255965183559263
0.5251999999999972,0.7256047207322068
0.5252999999999972,0.7256129231084875
0.5253999999999972,0.725621125484768
0.5254999999999972,0.7256163260111382
0.5255999999999972,0.7256062776017412
0.5256999999999972,0.7255962291923442
0.5257999999999972,0.7255861807829473
0.5258999999999971,0.7255761323735503
0.5259999999999971,0.7255660839641533
0.5260999999999971,0.7255560355547565
0.5261999999999971,0.725549388844665
0.5262999999999971,0.7255448986594527
0.5263999999999971,0.7255404084742403
0.5264999999999971,0.725535918289028
0.5265999999999971,0.7255314281038157
0.5266999999999971,0.7255269379186033
